time,EG,EU,GU
2020-08-20 15:46:00,0.9001399999999999,1.18561,1.31706
2020-08-20 15:47:00,0.9001899999999999,1.18567,1.3171
2020-08-20 15:48:00,0.90005,1.18552,1.31712
2020-08-20 15:49:00,0.9000600000000001,1.18556,1.31713
2020-08-20 15:50:00,0.9001600000000001,1.18579,1.31727
2020-08-20 15:51:00,0.9001,1.18579,1.31733
2020-08-20 15:52:00,0.9001899999999999,1.18571,1.31712
2020-08-20 15:53:00,0.9002,1.18567,1.31708
2020-08-20 15:54:00,0.9002399999999999,1.18563,1.31698
2020-08-20 15:55:00,0.9001899999999999,1.18589,1.31733
2020-08-20 15:56:00,0.90015,1.18615,1.3177
2020-08-20 15:57:00,0.9,1.18602,1.31777
2020-08-20 15:58:00,0.89965,1.18594,1.31818
2020-08-20 15:59:00,0.8996799999999999,1.18602,1.31822
2020-08-20 16:00:00,0.8992,1.18598,1.31889
2020-08-20 16:01:00,0.89891,1.18619,1.31954
2020-08-20 16:02:00,0.8990100000000001,1.18619,1.31937
2020-08-20 16:03:00,0.8993,1.1862,1.31901
2020-08-20 16:04:00,0.8992399999999999,1.18594,1.31874
2020-08-20 16:05:00,0.89936,1.18619,1.31884
2020-08-20 16:06:00,0.89917,1.18634,1.31931
2020-08-20 16:07:00,0.8988700000000001,1.18607,1.31942
2020-08-20 16:08:00,0.8988299999999999,1.18605,1.31946
2020-08-20 16:09:00,0.89874,1.18607,1.31965
2020-08-20 16:10:00,0.8987299999999999,1.18607,1.3196
2020-08-20 16:11:00,0.89885,1.18623,1.31962
2020-08-20 16:12:00,0.8987,1.18602,1.31959
2020-08-20 16:13:00,0.89912,1.18584,1.31885
2020-08-20 16:14:00,0.8990600000000001,1.18602,1.31909
2020-08-20 16:15:00,0.89881,1.18587,1.31929
2020-08-20 16:16:00,0.8988200000000001,1.18588,1.31925
2020-08-20 16:17:00,0.8988200000000001,1.18601,1.31939
2020-08-20 16:18:00,0.89861,1.18578,1.31951
2020-08-20 16:19:00,0.8987200000000001,1.18573,1.31928
2020-08-20 16:20:00,0.89896,1.18578,1.31899
2020-08-20 16:21:00,0.89884,1.18572,1.31908
2020-08-20 16:22:00,0.8988700000000001,1.18572,1.31906
2020-08-20 16:23:00,0.8988299999999999,1.18579,1.31917
2020-08-20 16:24:00,0.89885,1.18571,1.31906
2020-08-20 16:25:00,0.89897,1.1856,1.31875
2020-08-20 16:26:00,0.89885,1.18563,1.31893
2020-08-20 16:27:00,0.8986799999999999,1.18567,1.31925
2020-08-20 16:28:00,0.89855,1.18576,1.31955
2020-08-20 16:29:00,0.89856,1.18571,1.31953
2020-08-20 16:30:00,0.8984700000000001,1.18564,1.31957
2020-08-20 16:31:00,0.89846,1.18558,1.31944
2020-08-20 16:32:00,0.89854,1.18552,1.31933
2020-08-20 16:33:00,0.8985200000000001,1.18552,1.31929
2020-08-20 16:34:00,0.8983899999999999,1.18557,1.31958
2020-08-20 16:35:00,0.89843,1.18552,1.31946
2020-08-20 16:36:00,0.89835,1.18547,1.31953
2020-08-20 16:37:00,0.89833,1.18544,1.31953
2020-08-20 16:38:00,0.89841,1.18538,1.31941
2020-08-20 16:39:00,0.89828,1.1854,1.31953
2020-08-20 16:40:00,0.8983,1.1853,1.31943
2020-08-20 16:41:00,0.89846,1.18542,1.31938
2020-08-20 16:42:00,0.89848,1.18541,1.31927
2020-08-20 16:43:00,0.89866,1.18536,1.31902
2020-08-20 16:44:00,0.89861,1.18528,1.31894
2020-08-20 16:45:00,0.89864,1.18533,1.31899
2020-08-20 16:46:00,0.89854,1.18553,1.31933
2020-08-20 16:47:00,0.89855,1.18554,1.31936
2020-08-20 16:48:00,0.8986,1.18541,1.31913
2020-08-20 16:49:00,0.8985700000000001,1.18547,1.31924
2020-08-20 16:50:00,0.89854,1.18532,1.31912
2020-08-20 16:51:00,0.8985299999999999,1.18538,1.31922
2020-08-20 16:52:00,0.89851,1.18553,1.31937
2020-08-20 16:53:00,0.89846,1.18555,1.31946
2020-08-20 16:54:00,0.8985299999999999,1.18566,1.31949
2020-08-20 16:55:00,0.89859,1.18587,1.31963
2020-08-20 16:56:00,0.8985799999999999,1.18571,1.31946
2020-08-20 16:57:00,0.89876,1.18581,1.31935
2020-08-20 16:58:00,0.89892,1.18571,1.31895
2020-08-20 16:59:00,0.89902,1.18546,1.31854
2020-08-20 17:00:00,0.8988,1.18539,1.31874
2020-08-20 17:01:00,0.89871,1.18543,1.31897
2020-08-20 17:02:00,0.89886,1.18553,1.31883
2020-08-20 17:03:00,0.89885,1.18577,1.31914
2020-08-20 17:04:00,0.8988,1.18568,1.31906
2020-08-20 17:05:00,0.8987799999999999,1.18559,1.31902
2020-08-20 17:06:00,0.89871,1.18561,1.31916
2020-08-20 17:07:00,0.89879,1.18543,1.31884
2020-08-20 17:08:00,0.8987799999999999,1.18541,1.31886
2020-08-20 17:09:00,0.8986799999999999,1.18537,1.31896
2020-08-20 17:10:00,0.8985299999999999,1.18532,1.31912
2020-08-20 17:11:00,0.8987200000000001,1.18542,1.31897
2020-08-20 17:12:00,0.8987700000000001,1.18546,1.31892
2020-08-20 17:13:00,0.89885,1.18518,1.31851
2020-08-20 17:14:00,0.89881,1.18523,1.3186
2020-08-20 17:15:00,0.8987299999999999,1.18526,1.31879
2020-08-20 17:16:00,0.8986700000000001,1.18535,1.31894
2020-08-20 17:17:00,0.89861,1.18524,1.31898
2020-08-20 17:18:00,0.8985299999999999,1.18522,1.31904
2020-08-20 17:19:00,0.89856,1.18524,1.319
2020-08-20 17:20:00,0.89851,1.18515,1.31892
2020-08-20 17:21:00,0.8985200000000001,1.18515,1.31894
2020-08-20 17:22:00,0.89848,1.18526,1.31914
2020-08-20 17:23:00,0.89849,1.18523,1.31912
2020-08-20 17:24:00,0.8985799999999999,1.18529,1.319
2020-08-20 17:25:00,0.8986,1.18533,1.31904
2020-08-20 17:26:00,0.8985200000000001,1.18525,1.31906
2020-08-20 17:27:00,0.8985299999999999,1.18535,1.31913
2020-08-20 17:28:00,0.89848,1.18516,1.31903
2020-08-20 17:29:00,0.8984,1.18512,1.31909
2020-08-20 17:30:00,0.89838,1.18512,1.3191
2020-08-20 17:31:00,0.89822,1.185,1.31924
2020-08-20 17:32:00,0.8982700000000001,1.18501,1.31916
2020-08-20 17:33:00,0.89822,1.18489,1.31913
2020-08-20 17:34:00,0.8982,1.18492,1.31922
2020-08-20 17:35:00,0.8981600000000001,1.1851,1.31936
2020-08-20 17:36:00,0.8981100000000001,1.18516,1.31966
2020-08-20 17:37:00,0.8980899999999999,1.18523,1.31965
2020-08-20 17:38:00,0.8981299999999999,1.18525,1.31966
2020-08-20 17:39:00,0.89804,1.18536,1.31989
2020-08-20 17:40:00,0.8980299999999999,1.18532,1.31991
2020-08-20 17:41:00,0.89786,1.18548,1.32027
2020-08-20 17:42:00,0.89785,1.1853,1.32001
2020-08-20 17:43:00,0.89797,1.18524,1.31982
2020-08-20 17:44:00,0.898,1.18522,1.31981
2020-08-20 17:45:00,0.89797,1.18527,1.31986
2020-08-20 17:46:00,0.8979,1.1852,1.31991
2020-08-20 17:47:00,0.89786,1.18537,1.32014
2020-08-20 17:48:00,0.89792,1.18537,1.32008
2020-08-20 17:49:00,0.89792,1.18553,1.32023
2020-08-20 17:50:00,0.8979299999999999,1.18557,1.3203
2020-08-20 17:51:00,0.8979299999999999,1.18553,1.32023
2020-08-20 17:52:00,0.8979799999999999,1.18566,1.32024
2020-08-20 17:53:00,0.8980299999999999,1.18571,1.32024
2020-08-20 17:54:00,0.8979600000000001,1.18564,1.32028
2020-08-20 17:55:00,0.8980799999999999,1.18549,1.31993
2020-08-20 17:56:00,0.8981899999999999,1.18535,1.31964
2020-08-20 17:57:00,0.8982399999999999,1.18545,1.31971
2020-08-20 17:58:00,0.8982399999999999,1.18523,1.31945
2020-08-20 17:59:00,0.8982899999999999,1.18508,1.31922
2020-08-20 18:00:00,0.8981600000000001,1.18508,1.31938
2020-08-20 18:01:00,0.8980600000000001,1.18515,1.31962
2020-08-20 18:02:00,0.8981299999999999,1.18502,1.31935
2020-08-20 18:03:00,0.89817,1.18503,1.31932
2020-08-20 18:04:00,0.8980600000000001,1.18516,1.31961
2020-08-20 18:05:00,0.89812,1.18514,1.31953
2020-08-20 18:06:00,0.89805,1.18511,1.3196
2020-08-20 18:07:00,0.89805,1.18513,1.31962
2020-08-20 18:08:00,0.89807,1.18511,1.31957
2020-08-20 18:09:00,0.89804,1.18511,1.31964
2020-08-20 18:10:00,0.89789,1.18501,1.31972
2020-08-20 18:11:00,0.89795,1.18505,1.31964
2020-08-20 18:12:00,0.89807,1.18517,1.31966
2020-08-20 18:13:00,0.8981,1.18524,1.31966
2020-08-20 18:14:00,0.8981299999999999,1.18515,1.31953
2020-08-20 18:15:00,0.89807,1.18519,1.31964
2020-08-20 18:16:00,0.8980299999999999,1.18513,1.31966
2020-08-20 18:17:00,0.8979799999999999,1.18518,1.31981
2020-08-20 18:18:00,0.89794,1.18526,1.31992
2020-08-20 18:19:00,0.89785,1.18527,1.32007
2020-08-20 18:20:00,0.8978200000000001,1.18528,1.32011
2020-08-20 18:21:00,0.8975799999999999,1.18545,1.32064
2020-08-20 18:22:00,0.8975799999999999,1.18542,1.32065
2020-08-20 18:23:00,0.8975700000000001,1.18543,1.32066
2020-08-20 18:24:00,0.89775,1.18585,1.32082
2020-08-20 18:25:00,0.8978200000000001,1.18578,1.32066
2020-08-20 18:26:00,0.8978,1.18586,1.3208
2020-08-20 18:27:00,0.8977700000000001,1.1859,1.32086
2020-08-20 18:28:00,0.8977700000000001,1.1859,1.32085
2020-08-20 18:29:00,0.8977299999999999,1.18587,1.32091
2020-08-20 18:30:00,0.8979,1.18584,1.32058
2020-08-20 18:31:00,0.8978799999999999,1.18574,1.32054
2020-08-20 18:32:00,0.89791,1.18564,1.32043
2020-08-20 18:33:00,0.89799,1.18564,1.32027
2020-08-20 18:34:00,0.89794,1.18561,1.32033
2020-08-20 18:35:00,0.89797,1.18558,1.32024
2020-08-20 18:36:00,0.8979799999999999,1.18565,1.32029
2020-08-20 18:37:00,0.89802,1.1857,1.32029
2020-08-20 18:38:00,0.8978200000000001,1.18572,1.32057
2020-08-20 18:39:00,0.8977,1.1856,1.32061
2020-08-20 18:40:00,0.89774,1.18568,1.32067
2020-08-20 18:41:00,0.89774,1.18559,1.3206
2020-08-20 18:42:00,0.89776,1.18552,1.32048
2020-08-20 18:43:00,0.89769,1.1854,1.32036
2020-08-20 18:44:00,0.8977299999999999,1.18521,1.32018
2020-08-20 18:45:00,0.8978200000000001,1.18534,1.32018
2020-08-20 18:46:00,0.89775,1.18536,1.32026
2020-08-20 18:47:00,0.8977200000000001,1.18568,1.32068
2020-08-20 18:48:00,0.89771,1.1857,1.32069
2020-08-20 18:49:00,0.8972600000000001,1.18564,1.32131
2020-08-20 18:50:00,0.8971899999999999,1.18549,1.32126
2020-08-20 18:51:00,0.89723,1.18548,1.32117
2020-08-20 18:52:00,0.8973399999999999,1.18538,1.32095
2020-08-20 18:53:00,0.8973399999999999,1.18531,1.32085
2020-08-20 18:54:00,0.8972600000000001,1.18531,1.32101
2020-08-20 18:55:00,0.8973,1.18542,1.32101
2020-08-20 18:56:00,0.8972899999999999,1.18536,1.32097
2020-08-20 18:57:00,0.89733,1.18537,1.32092
2020-08-20 18:58:00,0.8971100000000001,1.18537,1.32117
2020-08-20 18:59:00,0.8970799999999999,1.18539,1.32127
2020-08-20 19:00:00,0.8970600000000001,1.18519,1.32112
2020-08-20 19:01:00,0.89722,1.18525,1.32092
2020-08-20 19:02:00,0.89741,1.1853,1.32071
2020-08-20 19:03:00,0.89743,1.18542,1.32081
2020-08-20 19:04:00,0.89744,1.1856,1.32106
2020-08-20 19:05:00,0.89741,1.18565,1.32109
2020-08-20 19:06:00,0.8974,1.18575,1.32125
2020-08-20 19:07:00,0.8971600000000001,1.18592,1.32184
2020-08-20 19:08:00,0.8972,1.18588,1.32176
2020-08-20 19:09:00,0.8971899999999999,1.18609,1.32192
2020-08-20 19:10:00,0.8972399999999999,1.18603,1.32179
2020-08-20 19:11:00,0.89723,1.18593,1.32169
2020-08-20 19:12:00,0.8971600000000001,1.18569,1.32153
2020-08-20 19:13:00,0.8972,1.18587,1.32168
2020-08-20 19:14:00,0.8972100000000001,1.18591,1.3217
2020-08-20 19:15:00,0.89712,1.18576,1.32163
2020-08-20 19:16:00,0.8972100000000001,1.18568,1.3214
2020-08-20 19:17:00,0.8972399999999999,1.18577,1.32147
2020-08-20 19:18:00,0.8972100000000001,1.18564,1.32138
2020-08-20 19:19:00,0.8972700000000001,1.18548,1.32114
2020-08-20 19:20:00,0.89731,1.18536,1.32095
2020-08-20 19:21:00,0.89735,1.18542,1.32095
2020-08-20 19:22:00,0.89735,1.18548,1.32099
2020-08-20 19:23:00,0.8973,1.18546,1.32106
2020-08-20 19:24:00,0.8972899999999999,1.18547,1.32107
2020-08-20 19:25:00,0.8973700000000001,1.18551,1.321
2020-08-20 19:26:00,0.8974,1.18549,1.32094
2020-08-20 19:27:00,0.8973399999999999,1.18531,1.3208
2020-08-20 19:28:00,0.8972600000000001,1.18529,1.32094
2020-08-20 19:29:00,0.8972,1.18518,1.32087
2020-08-20 19:30:00,0.8972700000000001,1.18541,1.32106
2020-08-20 19:31:00,0.8972399999999999,1.18521,1.32088
2020-08-20 19:32:00,0.8972600000000001,1.18525,1.32088
2020-08-20 19:33:00,0.89718,1.18508,1.32083
2020-08-20 19:34:00,0.8971899999999999,1.18504,1.32076
2020-08-20 19:35:00,0.8971399999999999,1.18503,1.32084
2020-08-20 19:36:00,0.8971399999999999,1.18516,1.32097
2020-08-20 19:37:00,0.8972100000000001,1.18528,1.32101
2020-08-20 19:38:00,0.89725,1.18536,1.32104
2020-08-20 19:39:00,0.8972399999999999,1.18538,1.3211
2020-08-20 19:40:00,0.8972399999999999,1.18545,1.32118
2020-08-20 19:41:00,0.89715,1.18554,1.32139
2020-08-20 19:42:00,0.8971399999999999,1.18565,1.32155
2020-08-20 19:43:00,0.8970899999999999,1.18575,1.32168
2020-08-20 19:44:00,0.8971899999999999,1.18578,1.3216
2020-08-20 19:45:00,0.8971899999999999,1.18577,1.32158
2020-08-20 19:46:00,0.8971600000000001,1.18576,1.32156
2020-08-20 19:47:00,0.8972100000000001,1.1858,1.32155
2020-08-20 19:48:00,0.8971399999999999,1.18581,1.32163
2020-08-20 19:49:00,0.8971399999999999,1.18579,1.32166
2020-08-20 19:50:00,0.8971399999999999,1.18568,1.3216
2020-08-20 19:51:00,0.8971899999999999,1.18572,1.32152
2020-08-20 19:52:00,0.8972600000000001,1.18578,1.32144
2020-08-20 19:53:00,0.8972700000000001,1.18575,1.32144
2020-08-20 19:54:00,0.8972700000000001,1.18557,1.32121
2020-08-20 19:55:00,0.8972700000000001,1.18563,1.3213
2020-08-20 19:56:00,0.8971600000000001,1.18573,1.32158
2020-08-20 19:57:00,0.8971100000000001,1.18584,1.32175
2020-08-20 19:58:00,0.89715,1.18594,1.32181
2020-08-20 19:59:00,0.8969799999999999,1.18596,1.32206
2020-08-20 20:00:00,0.89707,1.18615,1.32218
2020-08-20 20:01:00,0.8971600000000001,1.18615,1.32203
2020-08-20 20:02:00,0.897,1.18616,1.32226
2020-08-20 20:03:00,0.89697,1.18609,1.32227
2020-08-20 20:04:00,0.8971,1.18609,1.32203
2020-08-20 20:05:00,0.89712,1.18609,1.32202
2020-08-20 20:06:00,0.89718,1.1862,1.32206
2020-08-20 20:07:00,0.8972399999999999,1.18611,1.32184
2020-08-20 20:08:00,0.89702,1.1861,1.32217
2020-08-20 20:09:00,0.89702,1.1861,1.32221
2020-08-20 20:10:00,0.8971100000000001,1.18609,1.32206
2020-08-20 20:11:00,0.8971399999999999,1.1861,1.32195
2020-08-20 20:12:00,0.8972600000000001,1.1861,1.32179
2020-08-20 20:13:00,0.8972899999999999,1.18609,1.32175
2020-08-20 20:14:00,0.8972899999999999,1.18611,1.32179
2020-08-20 20:15:00,0.8972399999999999,1.18611,1.32187
2020-08-20 20:16:00,0.8972,1.18609,1.32189
2020-08-20 20:17:00,0.8972700000000001,1.1861,1.32178
2020-08-20 20:18:00,0.8973,1.1861,1.32175
2020-08-20 20:19:00,0.89736,1.18609,1.32165
2020-08-20 20:20:00,0.89738,1.1861,1.32164
2020-08-20 20:21:00,0.89736,1.1861,1.32165
2020-08-20 20:22:00,0.89743,1.1861,1.32157
2020-08-20 20:23:00,0.89745,1.18609,1.32153
2020-08-20 20:24:00,0.89745,1.18609,1.32148
2020-08-20 20:25:00,0.8974799999999999,1.18611,1.32149
2020-08-20 20:26:00,0.8974700000000001,1.18611,1.32148
2020-08-20 20:27:00,0.89746,1.18611,1.32149
2020-08-20 20:28:00,0.8974200000000001,1.1861,1.32154
2020-08-20 20:29:00,0.89746,1.18611,1.32149
2020-08-20 20:30:00,0.89744,1.18618,1.32157
2020-08-20 20:31:00,0.8974799999999999,1.18619,1.32158
2020-08-20 20:32:00,0.8974799999999999,1.18617,1.32156
2020-08-20 20:33:00,0.89743,1.1862,1.32164
2020-08-20 20:34:00,0.8974,1.18613,1.32164
2020-08-20 20:35:00,0.89738,1.18613,1.32168
2020-08-20 20:36:00,0.89733,1.18611,1.32171
2020-08-20 20:37:00,0.8973200000000001,1.18609,1.32168
2020-08-20 20:38:00,0.89733,1.1861,1.32167
2020-08-20 20:39:00,0.89731,1.18609,1.3217
2020-08-20 20:40:00,0.89731,1.18612,1.32172
2020-08-20 20:41:00,0.89731,1.1861,1.32174
2020-08-20 20:42:00,0.89722,1.1861,1.32183
2020-08-20 20:43:00,0.89718,1.18609,1.32193
2020-08-20 20:44:00,0.8971899999999999,1.18615,1.32194
2020-08-20 20:45:00,0.89715,1.18617,1.32201
2020-08-20 20:46:00,0.8971299999999999,1.18613,1.32202
2020-08-20 20:47:00,0.89717,1.18613,1.32197
2020-08-20 20:48:00,0.8971899999999999,1.1861,1.32187
2020-08-20 20:49:00,0.89725,1.18608,1.32175
2020-08-20 20:50:00,0.8972399999999999,1.18615,1.32185
2020-08-20 20:51:00,0.8972899999999999,1.18621,1.32179
2020-08-20 20:52:00,0.89733,1.18615,1.32173
2020-08-20 20:53:00,0.89736,1.18616,1.32167
2020-08-20 20:54:00,0.89736,1.18615,1.32167
2020-08-20 20:55:00,0.89736,1.18609,1.32161
2020-08-20 20:56:00,0.89736,1.18612,1.32163
2020-08-20 20:57:00,0.89743,1.18609,1.32151
2020-08-20 20:58:00,0.89751,1.18609,1.32136
2020-08-20 20:59:00,0.89754,1.1861,1.32128
2020-08-20 21:00:00,0.89728,1.18599,1.32129
2020-08-20 21:02:00,0.8972600000000001,1.18601,1.32137
2020-08-20 21:04:00,0.89725,1.18599,1.32137
2020-08-20 21:05:00,0.89722,1.18596,1.32147
2020-08-20 21:06:00,0.8971600000000001,1.18598,1.3214
2020-08-20 21:07:00,0.8971,1.18548,1.32141
2020-08-20 21:08:00,0.89705,1.18569,1.32139
2020-08-20 21:09:00,0.89735,1.18613,1.32141
2020-08-20 21:10:00,0.89735,1.18613,1.3214
2020-08-20 21:11:00,0.89736,1.18614,1.32139
2020-08-20 21:12:00,0.89738,1.18613,1.3213
2020-08-20 21:13:00,0.89745,1.18614,1.32125
2020-08-20 21:14:00,0.89746,1.18614,1.32126
2020-08-20 21:15:00,0.89735,1.18615,1.32136
2020-08-20 21:16:00,0.89736,1.18615,1.32139
2020-08-20 21:17:00,0.89735,1.18615,1.32138
2020-08-20 21:18:00,0.8973700000000001,1.18615,1.32143
2020-08-20 21:19:00,0.89736,1.18615,1.32144
2020-08-20 21:20:00,0.8973700000000001,1.18615,1.32144
2020-08-20 21:21:00,0.89736,1.18615,1.32139
2020-08-20 21:22:00,0.8973700000000001,1.18615,1.32139
2020-08-20 21:23:00,0.8973700000000001,1.18616,1.32139
2020-08-20 21:24:00,0.89736,1.18619,1.32146
2020-08-20 21:25:00,0.89736,1.18616,1.32139
2020-08-20 21:26:00,0.8972,1.18617,1.3215
2020-08-20 21:27:00,0.8972,1.18616,1.32154
2020-08-20 21:28:00,0.8972,1.18621,1.32149
2020-08-20 21:29:00,0.8972,1.18613,1.3215
2020-08-20 21:30:00,0.8972700000000001,1.18613,1.32149
2020-08-20 21:31:00,0.8972600000000001,1.18612,1.32149
2020-08-20 21:32:00,0.89731,1.18612,1.3215
2020-08-20 21:33:00,0.89728,1.18612,1.32149
2020-08-20 21:34:00,0.89731,1.18612,1.32149
2020-08-20 21:35:00,0.8973200000000001,1.18612,1.3215
2020-08-20 21:36:00,0.8973399999999999,1.18612,1.32148
2020-08-20 21:37:00,0.8973200000000001,1.18611,1.32148
2020-08-20 21:38:00,0.8973200000000001,1.18611,1.32147
2020-08-20 21:39:00,0.89733,1.18611,1.32148
2020-08-20 21:40:00,0.89731,1.18611,1.32148
2020-08-20 21:41:00,0.8973200000000001,1.18611,1.32149
2020-08-20 21:42:00,0.89733,1.18613,1.32147
2020-08-20 21:43:00,0.89733,1.18612,1.32147
2020-08-20 21:44:00,0.89738,1.18613,1.32147
2020-08-20 21:45:00,0.8973399999999999,1.18612,1.32147
2020-08-20 21:46:00,0.89731,1.18612,1.32145
2020-08-20 21:47:00,0.89731,1.18612,1.32146
2020-08-20 21:48:00,0.89735,1.18612,1.32145
2020-08-20 21:49:00,0.89736,1.18612,1.32147
2020-08-20 21:50:00,0.89735,1.18613,1.32146
2020-08-20 21:51:00,0.89764,1.18612,1.32084
2020-08-20 21:52:00,0.89733,1.18611,1.32132
2020-08-20 21:55:00,0.8973200000000001,1.18611,1.32146
2020-08-20 21:56:00,0.89733,1.18611,1.32144
2020-08-20 21:57:00,0.8972899999999999,1.18611,1.32156
2020-08-20 21:58:00,0.89731,1.1861,1.32145
2020-08-20 21:59:00,0.8973,1.1861,1.32145
2020-08-20 22:00:00,0.89728,1.18608,1.32144
2020-08-20 22:01:00,0.89746,1.18613,1.32147
2020-08-20 22:02:00,0.8974799999999999,1.18614,1.32151
2020-08-20 22:03:00,0.89746,1.18622,1.32159
2020-08-20 22:04:00,0.8974700000000001,1.18621,1.32159
2020-08-20 22:05:00,0.8975200000000001,1.18631,1.32159
2020-08-20 22:06:00,0.89755,1.18628,1.32156
2020-08-20 22:07:00,0.89754,1.1863,1.32159
2020-08-20 22:08:00,0.8975700000000001,1.18633,1.32159
2020-08-20 22:09:00,0.8975799999999999,1.18642,1.32158
2020-08-20 22:10:00,0.89749,1.18626,1.32158
2020-08-20 22:11:00,0.89754,1.18631,1.32159
2020-08-20 22:12:00,0.89736,1.18625,1.32176
2020-08-20 22:13:00,0.89741,1.18631,1.32176
2020-08-20 22:14:00,0.8974,1.18629,1.32177
2020-08-20 22:15:00,0.89741,1.18632,1.32177
2020-08-20 22:16:00,0.8973700000000001,1.18636,1.32187
2020-08-20 22:17:00,0.89741,1.18642,1.32184
2020-08-20 22:18:00,0.89743,1.1865,1.32192
2020-08-20 22:19:00,0.8974799999999999,1.18644,1.3218
2020-08-20 22:20:00,0.89746,1.18645,1.32179
2020-08-20 22:21:00,0.89749,1.18647,1.32178
2020-08-20 22:22:00,0.89746,1.18646,1.32184
2020-08-20 22:23:00,0.8972700000000001,1.18637,1.32205
2020-08-20 22:24:00,0.89728,1.18639,1.32205
2020-08-20 22:25:00,0.8973700000000001,1.18643,1.32204
2020-08-20 22:26:00,0.8973399999999999,1.1864,1.32206
2020-08-20 22:27:00,0.89745,1.18637,1.3218
2020-08-20 22:28:00,0.89744,1.1864,1.32188
2020-08-20 22:29:00,0.89746,1.1864,1.32184
2020-08-20 22:30:00,0.89738,1.18637,1.32189
2020-08-20 22:31:00,0.89741,1.18636,1.32187
2020-08-20 22:32:00,0.89744,1.18641,1.32194
2020-08-20 22:33:00,0.89741,1.18642,1.32195
2020-08-20 22:34:00,0.8975200000000001,1.18647,1.32184
2020-08-20 22:35:00,0.89751,1.18644,1.3218
2020-08-20 22:36:00,0.8974200000000001,1.18635,1.32179
2020-08-20 22:37:00,0.89744,1.18637,1.32185
2020-08-20 22:38:00,0.8974799999999999,1.18643,1.32189
2020-08-20 22:39:00,0.8975,1.18642,1.32184
2020-08-20 22:40:00,0.8975,1.18642,1.32178
2020-08-20 22:41:00,0.8975299999999999,1.18641,1.32172
2020-08-20 22:42:00,0.8975,1.18642,1.32177
2020-08-20 22:43:00,0.89746,1.18641,1.32183
2020-08-20 22:44:00,0.89743,1.1865,1.32199
2020-08-20 22:45:00,0.89738,1.18652,1.32209
2020-08-20 22:46:00,0.8974200000000001,1.1865,1.32196
2020-08-20 22:47:00,0.89745,1.18651,1.32197
2020-08-20 22:48:00,0.89745,1.18651,1.32197
2020-08-20 22:49:00,0.89746,1.18652,1.32194
2020-08-20 22:50:00,0.89746,1.1865,1.32191
2020-08-20 22:51:00,0.8974700000000001,1.1865,1.32195
2020-08-20 22:52:00,0.89743,1.18641,1.32187
2020-08-20 22:53:00,0.8973899999999999,1.18642,1.32196
2020-08-20 22:54:00,0.8974200000000001,1.18649,1.322
2020-08-20 22:55:00,0.89744,1.18643,1.32193
2020-08-20 22:56:00,0.89755,1.18651,1.32183
2020-08-20 22:57:00,0.8975700000000001,1.18651,1.32183
2020-08-20 22:58:00,0.8975700000000001,1.18652,1.32189
2020-08-20 22:59:00,0.89745,1.18652,1.32194
2020-08-20 23:00:00,0.8974700000000001,1.18651,1.32196
2020-08-20 23:01:00,0.89744,1.18649,1.32197
2020-08-20 23:02:00,0.8973899999999999,1.18658,1.32213
2020-08-20 23:03:00,0.8974,1.18652,1.32207
2020-08-20 23:04:00,0.89738,1.18653,1.32209
2020-08-20 23:05:00,0.8975299999999999,1.18667,1.32205
2020-08-20 23:06:00,0.8975700000000001,1.18669,1.32206
2020-08-20 23:07:00,0.8975799999999999,1.18669,1.32194
2020-08-20 23:08:00,0.89756,1.18669,1.32205
2020-08-20 23:09:00,0.89764,1.18669,1.32193
2020-08-20 23:10:00,0.89764,1.18667,1.32187
2020-08-20 23:11:00,0.89761,1.18668,1.32195
2020-08-20 23:12:00,0.89766,1.18663,1.32183
2020-08-20 23:13:00,0.8976799999999999,1.18656,1.32168
2020-08-20 23:14:00,0.8977,1.18651,1.32165
2020-08-20 23:15:00,0.89765,1.18649,1.32168
2020-08-20 23:16:00,0.89765,1.18647,1.32169
2020-08-20 23:17:00,0.89761,1.1865,1.32176
2020-08-20 23:18:00,0.8976200000000001,1.1865,1.32175
2020-08-20 23:19:00,0.89766,1.18647,1.32165
2020-08-20 23:20:00,0.8976299999999999,1.18648,1.3217
2020-08-20 23:21:00,0.89766,1.18652,1.32167
2020-08-20 23:22:00,0.8977200000000001,1.18653,1.32163
2020-08-20 23:23:00,0.8977200000000001,1.18663,1.32173
2020-08-20 23:24:00,0.89775,1.18663,1.3217
2020-08-20 23:25:00,0.89769,1.18656,1.32167
2020-08-20 23:26:00,0.89765,1.18659,1.32173
2020-08-20 23:27:00,0.8976799999999999,1.18659,1.32175
2020-08-20 23:28:00,0.8976,1.1866,1.32186
2020-08-20 23:29:00,0.8976200000000001,1.18664,1.32187
2020-08-20 23:30:00,0.8976299999999999,1.18667,1.32183
2020-08-20 23:31:00,0.8976299999999999,1.18661,1.32183
2020-08-20 23:32:00,0.8976,1.18656,1.32184
2020-08-20 23:33:00,0.89764,1.18663,1.32183
2020-08-20 23:34:00,0.89765,1.18663,1.32183
2020-08-20 23:35:00,0.89765,1.18663,1.32184
2020-08-20 23:36:00,0.89765,1.18665,1.32182
2020-08-20 23:37:00,0.89769,1.18667,1.32183
2020-08-20 23:38:00,0.8977,1.18669,1.32183
2020-08-20 23:39:00,0.8977,1.18667,1.32182
2020-08-20 23:40:00,0.89766,1.18663,1.32182
